timestamp,pair_name,llm_engine,generation_time_seconds,judge_model,judge_time_seconds,instruction_following_score,visual_quality_score,instruction_following_reason,visual_quality_reason
2025-11-10T14:35:20,Case 50: Normalize Date Format,chatgpt,,gpt-5-2025-08-07,131.265,1.0,2.0,"The prediction frequently failed to match the ground truth’s standardized 'Month Day, Year' dates and preserved styling/structure—for example, Slide 7 still uses '24/02/2022' and omits years in places, Slide 11 alters the casing 'MARCH 11, 2022' to 'March 11, 2022', and Slides 2–3 swap/remove text boxes and content rather than only reformatting dates.","Multiple text deviations beyond the requested date reformatting: several dates are in incorrect formats (e.g., “03/28/2022”, “24/02/2022”), some years were removed (“Effective March 2,”), and slide 14 rewrites the dates to “28 day of September – 10/12/1999,” altering content, though layout and styling otherwise remain consistent."
2025-11-10T14:35:30,Case 53: Fill Table from Data,chatgpt,,gpt-5-2025-08-07,46.126,1.0,1.0,"The prediction did not populate the 4x2 table with the required rows and values (Revenue/30% AMI Rents, $387,030, ($420,300), ($33,270)), instead adding the data as a new text box (TextBox 8), leaving/altering table content to unrelated entries (e.g., Taxes/Debt Service), and failing to delete the source text box, unlike the ground truth.","The table remains largely empty while the financial data is placed as an overlapping text block that intrudes on the main title, the original source text box is not removed, and layout/positions are noticeably disrupted."
2025-11-10T14:35:37,Case 52: Add Source,chatgpt,,gpt-5-2025-08-07,94.136,3.0,1.0,"The source textbox text appears to match the ground truth, but the prediction did not resize the textbox (height stayed 21.81 vs 36.35) and did not apply the explicit 12 pt styling, risking overflow and a styling mismatch compared to the ground truth.","The bottom-right SOURCE text box is mis-sized/positioned so the text wraps and is truncated (missing 'Unit 17.') and appears cropped against the slide edge/blue footer, deviating from the intended full, visible line while other elements remain similar."
2025-11-10T14:36:27,Case 54: Match Slide Deck Theme,chatgpt,,gpt-5-2025-08-07,47.293,1.0,3.0,"Slides 3–9 remain on the Blank layout instead of Title and Content, titles and body content are not mapped into the correct placeholders with formatting preserved (e.g., slide 3 title text differs; slides 4 and 6 lose runs), the special case on slide 5 adds the wrong title, and multiple images/text positions diverge from the ground truth, indicating the core layout application and content mapping were largely not performed.","Prediction matches the Ground Truth exactly with identical title, subtitle, colors, and logo placements; no visible differences in layout, fonts, or positioning."
2025-11-10T14:36:53,Case 55: Highlight Important Words,chatgpt,,gpt-5-2025-08-07,67.123,1.0,2.0,"The prediction missed or misapplied highlights for multiple target phrases (e.g., failed to bold/color 'collection, dissemination and publication', 'financial performance', and 'usable'), altered non-target text and added teal coloring to headings, and even changed the wording of the 'MoPIED' line, violating the requirement to leave all other text/formatting unchanged.","Prediction changes multiple text styles versus Ground Truth—headings turned teal, additional phrases (e.g., MOPIED, National Bureau, NBS, Quarterly/Annual Reviews) were bold/teal while required phrases like “financial performance” and “usable” were not, bullet colors and spacing differ, and the last line encroaches on the decorative shape—though the overall layout remains readable."
2025-11-10T14:37:31,Case 58: Bullets Normalize Levels,chatgpt,,gpt-5-2025-08-07,20.863,5.0,2.0,Prediction perfectly matches ground truth with no detectable differences.,"The main list is not flattened: under Project Beta, 'blocked by procurement' is indented a level deeper, and under Project Theta the items 'Second: Untangle', 'Third: Reroute', and 'Fourth: Toggle' are nested to deeper levels, unlike the Ground Truth where all sub-points are at level 1; other visuals are similar."
2025-11-10T14:38:25,Case 56: Add Pictures,chatgpt,,gpt-5-2025-08-07,148.662,3.0,4,"The prediction added three relevant icons (⚾, ✈️, 🏀) above the corresponding words with consistent sizing and spacing, but it repurposed an original text placeholder into an icon (TextBox 24 changed from a placeholder with 'basketball' to '⚾') and left an empty text box (TextBox 3) instead of removing it, deviating from the ground truth’s preservation of placeholders and cleanup.","Three relevant icons are added above the corresponding labels with consistent sizing and no overlaps, preserving the original title and text; the only difference from the ground truth is using colored icons instead of black silhouettes."
2025-11-10T14:38:56,Case 59: Convert Hyper Link,chatgpt,,gpt-5-2025-08-07,65.899,5.0,4.0,"The diff shows no discrepancies in hyperlinking (only minor shape position and font metadata differences), indicating both URLs were correctly made clickable while the surrounding text remained unlinked.",Layout and styling are largely preserved with the URLs correctly hyperlinked; only minor positional shifts of the headline and the 'Visit...' line are noticeable compared to the ground truth.
2025-11-10T14:39:58,Case 61: Sort By Score And Crop Image 169,chatgpt,,gpt-5-2025-08-07,44.33,5.0,2.0,"The only difference from ground truth is a minor picture left position change, while the table (the instructed area) matches exactly, preserving the header and sorted rows by Score in descending order.","While the table is correctly sorted, the prediction adds a 'Sample Signal' label and noticeably resizes/repositions the chart compared to the ground truth, introducing unintended changes to non-requested content."
2025-11-10T14:40:06,Case 60: Fix Text Placement,chatgpt,,gpt-5-2025-08-07,77.068,2.0,1.0,"The title shape was moved upward (top 28.8 vs GT 21.69) but not resized or centered as in the ground truth (prediction kept height 300.91 vs GT 150.46 and width 284.68 vs GT 416.95, with left 337.66 vs GT 271.52), so it likely still overlaps the images and does not function as a properly placed title above them.","The title 'Naturalism' remains split across two lines and overlaps the center image instead of being moved to the top above all three images, diverging clearly from the Ground Truth while other elements appear unchanged."
2025-11-10T14:40:25,Case 62: Z Order,chatgpt,,gpt-5-2025-08-07,9.51,5.0,5.0,Prediction perfectly matches ground truth with no detectable differences.,"Both the picture and the oval are correctly layered above the large rectangle and all other elements (text, sizes, positions, colors) match the ground truth with no noticeable unintended changes."
2025-11-10T14:41:09,Case 64: Colorblind-Safe Chart Palette,chatgpt,,gpt-5-2025-08-07,25.294,5.0,2.0,Prediction perfectly matches ground truth with no detectable differences.,"The chart series colors differ from the Ground Truth’s Okabe–Ito mapping (Prediction uses black/orange/light blue instead of blue/orange/green), with legend swatches matching these wrong colors, though layout and other elements remain unchanged."
2025-11-10T14:41:28,Case 63: Spatial Constraint Layout,chatgpt,,gpt-5-2025-08-07,65.754,1.0,1.0,"The prediction violates multiple core constraints: the Entrance marker was moved and relabeled (TextBox 6 from left 89.83/top 352.77 'Entrance' to left 662.4/top 193.68 'Check-in'), table labels were misassigned or missing (e.g., Oval 7 shows 'Table B' instead of 'Table A', Right Arrow 13 lost 'Table B' text), element sizes/colors were altered (e.g., Rectangle 5 color and dimensions), and even unchanged elements like TextBox 2 were moved, so the required arrangement and preservation rules were largely not performed.","The constraints text box has been moved and overlaps the Entrance marker, the three tables are not aligned on a common baseline with Table A placed high on the right, and labels are misassociated/overlapping (e.g., 'Pre-demo' overlaps Table B and 'Q&A' is detached), causing major layout deviations."
2025-11-10T14:42:44,Case 65: Unit Conversion: Fahrenheit → Celsius,chatgpt,,gpt-5-2025-08-07,77.831,1.0,2.0,"The chart data values deviate from the ground truth Celsius set and the label remains 'Avg Temp (°F)' instead of 'Avg Temp (°C)', indicating key required updates were not correctly applied.","The chart in the prediction changes the x‑axis categories from months to city names and keeps the legend as 'Avg Temp (°F)' instead of 'Avg Temp (°C)', producing different data/line appearance from the Ground Truth, though the overall layout and text list remain similar."
2025-11-10T14:43:01,Case 57: Add Water Mark,chatgpt,,gpt-5-2025-08-07,342.961,3.0,4.0,"A 'DRAFT' textbox was added to every slide in a large, centered manner, but the prediction introduced extraneous shapes on several slides and altered styling (e.g., added shadows, different rotation/size/position), deviating from the ground_truth’s consistent watermark application.","All slides include a large, centered, light “DRAFT” watermark placed above content, with no alterations to original text, images, or layout; only minor stylistic differences in watermark tone/opacity from the ground truth. | All slides include a large, light gray, centered diagonal 'DRAFT' watermark on top of content, with original text, images, and layout remaining unchanged and consistent across slides. | Each slide contains a large, light gray, diagonal 'DRAFT' watermark centered and on top, consistent across slides, with no visible unintended changes to original text, images, fonts, or layout compared to the ground truth."
2025-11-10T14:43:59,Case 67: WCAG Accessibility & Master Cleanup,chatgpt,,gpt-5-2025-08-07,49.537,0.0,2.0,"The prediction diverges heavily from the ground truth by adding visible (not off-canvas) titles with incorrect text (e.g., Slide 1 title at top 21.6 instead of -720 and text 'IDEA 2'), retaining explicit non-theme fonts (DM Sans instead of None), altering object types/positions/text (e.g., TEXT_BOX↔GROUP/TABLE swaps), and thus violating the required unique slide titles, theme font consistency, logical reading order, and visual preservation.","Prediction introduces extra visible text elements (e.g., small top-left titles on slides 2–3, a long lorem ipsum line above the header on slide 4, and additional top-left lines on slides 5–6), altering the visual layout beyond the allowed font change."
2025-11-10T14:44:26,Case 68: Swimlane Flow Process Canonicalization,chatgpt,,gpt-5-2025-08-07,69.062,2.0,1.0,"While the prediction adds a legend and some reorganized steps, it fails key requirements shown in the ground_truth: the original title shape was not updated (TextBox 1 still 'Process Overview (Messy)'), only the top swimlane spans the slide while the middle and bottom lanes do not and lack proper integrated labels, connectors remain straight LINEs rather than elbow connectors, and badges are misassociated (e.g., '4' in the middle lane), resulting in notable misses versus the ground_truth swimlane restructuring.","The title is duplicated and overlapping, process boxes lost their original text/colors, the 'OK?' diamond is cut off at the right and the image is missing, badges are misnumbered (1,2,3,5,6) and poorly associated, connectors intersect elements, and an oversized legend overlays the lanes—resulting in a broken layout."
2025-11-10T14:45:18,Case 66: Add Picture Borders,chatgpt,,gpt-5-2025-08-07,114.034,2.0,5.0,"While borders appear to have been applied, the prediction alters picture sizes, with many widths changed from 1.0 to 0.75 (e.g., Slide 5 Pictures 2–4; Slide 11 Pictures 2–4; Slide 21 Pictures 2, 3, 5), violating the requirement to not alter position/size/aspect ratio.","The picture has a thin dark gray border added with no noticeable changes to size, position, or other slide elements; layout and styling match the ground truth."
2025-11-10T14:46:03,Case 69: Cross-Slide Image–Caption Correlation,chatgpt,,gpt-5-2025-08-07,97.308,1.0,1.0,"The prediction diverges widely from the ground truth: slide titles do not match the GT text (e.g., Slide 1 adds “— Captions & Images Matched Image–Text Pairs” instead of the GT title), captions are centered with smaller font sizes instead of left-aligned 16 pt, image and caption positions differ (images moved to a top row rather than GT pairings), and images were not uniformly resized to the GT values (width None vs 1.0), resulting in incorrect pairing/layout across slides.","While the layouts are balanced and readable, most image–caption pairings are wrong (e.g., Slide 1 shows the Terracotta Army image labeled “Rosetta Stone” and a Hubble image labeled “Terracotta Army”; Slide 2 pairs the Voyager record with “Photosynthesis” and the Moon scene with “Pythagorean Theorem”; Slide 3 uses Photosynthesis, Triangle, and Machu Picchu images for Apollo 11, Voyager, and Hubble), violating the core matching requirement."
2025-11-10T14:47:17,Case 71: Conditional Table Formatting (Negative Numbers),chatgpt,,gpt-5-2025-08-07,102.679,1.0,2.0,"While a few negatives were made red/bold (e.g., some currency on Slide 2), the prediction missed or mishandled several required cases (e.g., left (1.2%) unformatted on Slide 3, removed the % from −5.6%, and altered surrounding text/content on Slide 4), failing to consistently highlight all negative numbers and to preserve all other text unchanged.","Most negatives are correctly red/bold, but on slide 3 the YoY Growth Q3 value is shown as (1.2%) in regular black (and representation changed), whereas the ground truth formats this negative number as red and bold; other elements remain aligned and unchanged."
2025-11-10T14:47:19,"Case 70: Format Python Code Blocks (Dark Theme, Multi-Slide)",chatgpt,,gpt-5-2025-08-07,152.678,3.0,2.0,"Slides 2–4 do have dark-themed, monospaced code with syntax colors for keywords/strings/numbers and preserved indentation, but function names (e.g., fib, fetch, main, square, timer) were not distinctly highlighted as in the ground truth (4FC1FF) and some keywords like 'from' were left as default color, making the syntax highlighting incomplete.","Slides 2–4 correctly apply a dark, monospaced code block with syntax highlighting and preserved layout, but slide 1’s title/subtitle text is changed (“Ground Truth” vs “Original”), an unintended modification to non-requested content."
2025-11-10T14:47:46,Case 72: Dynamic SmartArt Timeline with Image Integration,chatgpt,,gpt-5-2025-08-07,85.889,2.0,2.0,"The prediction did not convert the list into a 'Basic Timeline' SmartArt (uses multiple AUTO_SHAPE chevrons and TEXT_BOX emojis instead of a SmartArt object like Ground Truth’s Diagram 22), and it kept the slide title/layout unchanged, though it did include six milestones with icons above them in order.","Slide 1 text differs from ground truth, and on slide 2 the SmartArt is a chevron process rather than the required Basic Timeline with different colors; the first milestone text is cramped/wrapped oddly and the icons above milestones are not evenly aligned, resulting in noticeable layout/style deviations."
2025-11-10T14:48:45,Case 73: Dynamic Data Label Placement,chatgpt,,gpt-5-2025-08-07,72.632,1.0,1.0,"The prediction failed to move the four metric boxes above the chart (e.g., Rounded Rectangles 5/7/9/11 remained at initial positions rather than GT’s top 10.8/75.6 and shifted left), did not resize/reposition the chart as in the ground truth (Chart 13 kept initial size/position vs GT’s 129.6 top and reduced width), made unintended styling changes (bolding TextBoxes 6/8/10/12), and shows no evidence of the data label adjustments present in the ground truth.","Metric box texts ('Total Rev', 'NPS', etc.) are misplaced and overlap the main title while the rounded boxes are empty and overlap the chart/gridlines instead of being clearly above it, causing major layout deviations despite the chart labels being legible."
2025-11-10T14:48:54,Case 75: 12-Column Grid & Baseline Rhythm Canonicalization (Multi-modal),chatgpt,,gpt-5-2025-08-07,48.35,1.0,1.0,"Multiple required changes do not match the ground_truth: Slide 1 bullets use different wording than specified; Slide 2 keeps 'Rectangle 5' instead of deleting it and alters the chart title; Slide 3 title text and alignment are wrong, captions are centered instead of left-aligned, 'Rectangle 7' is not deleted, and an extra picture is added, indicating substantial divergence from the expected fixes.","Major layout errors remain: on Slide 1 the photo overlaps both the text columns and table and the bullet text doesn’t match the required wording; on Slide 2 a pink annotation shape still overlaps the legend and the subtitle text is wrong; on Slide 3 the title is incorrect, an extra rectangle is present, images/captions are misaligned and overlapping—overall not matching the cleaned, on-grid Ground Truth."
2025-11-10T14:49:15,Case 74: Cross-Slide Data Consolidation,chatgpt,,gpt-5-2025-08-07,102.071,3.0,2.0,"The consolidated table on slide 2 correctly combines Team A and B with appropriate columns and data (including unique categories) and the last slide’s images appear aligned with captions centered, but the titles were not converted to Title Case (e.g., slide 2 shows “Team a Performance” and slide 3 “images and captions”), which misses a key instruction.","Slide 3 has a major layout issue with the title overlapping the middle caption, making text unreadable, and titles on slides 2–3 are not in Title Case; while the summary table exists, these deviations from the target layout and formatting reduce visual quality."
2025-11-10T14:49:52,Case 76: Aesthetic Slide Makeover,chatgpt,,gpt-5-2025-08-07,48.073,2.0,1.0,"Although the prediction unifies fonts and converts the pie chart to a column chart and moves Slide 2’s body text to notes, it deviates from the ground truth by not structuring Slide 1 with a centered, consistent title/subtitle, failing to arrange Slide 4 into a uniform 2x2 grid with concise centered captions, and leaving Slide 5’s body text on the canvas without consolidating it in the notes.","Background changed to dark maroon, title rendered small in dark text with poor contrast at the top-left, subtitle moved and misaligned, the red underline is missing, and fonts/colors/sizes differ significantly from the Ground Truth’s clear white layout and hierarchy."
2025-11-10T14:50:51,Case 77: Educational Solar System Makeover,chatgpt,,gpt-5-2025-08-07,97.471,2.0,1.0,"While the prediction moved detailed text to notes and provided four inner-planet bullet points, it missed key requirements: several slides lost their required visible titles (e.g., Overview, Outer Planets, Conclusion), the Inner Planets slide lacks the required image, the new Planetary Sizes slide was not inserted after Outer Planets and was misassigned to a later slide, and the title slide’s subtitle was removed compared to the ground truth.","Large mismatches across slides: the title slide is blank, the Overview slide shows only an image without the title, the Inner Planets slide lacks a title and bullet formatting, the Outer Planets slide is blank, the Planetary Sizes slide lacks its title, and the final slide incorrectly shows a sizes chart—overall layout, titles, and content placement are inconsistent with the Ground Truth."
2025-11-10T14:50:56,Case 78: Rock Cycle Recognition,chatgpt,,gpt-5-2025-08-07,78.975,2.0,1.0,"While Slide 2 roughly implements a three‑column layout with headings, images, and summaries, Slide 1 fails to match the ground truth’s two‑column design by leaving the original placeholders and not adding the required image (ground truth had a PICTURE, prediction kept a placeholder), and Slide 3 does not preserve the exact title “The Rock Cycle” and alters the diagram structure and labeling compared to the ground truth.","Slide 1 has overlapping title/subtitle and replaces the required geology image with abstract circles, slide 2 shows placeholder boxes with background images bleeding and overlapping into the three columns, and although slide 3 roughly matches the diagram, its connectors are unclear—overall major visual deviations from the ground truth."
2025-11-10T14:51:29,Case 79: Legend Placement Canonicalization,chatgpt,,gpt-5-2025-08-07,78.869,2.0,1.0,"The slide titles were not updated to end with '(Legend Bottom)' on slides 1–5 (e.g., remain 'Legend Right/Top/Left' vs ground truth 'Legend Bottom'), so a major required change is missing even if legends may match.","Across all slides the titles were not updated to '(Legend Bottom)', some legend text was altered (e.g., 'North'→'NoPth', 'Q1'→'Q4'), and the pie slide’s legend overlaps the chart—major deviations from the Ground Truth despite mostly bottom-positioned legends."
2025-11-10T14:52:55,Case 82: Add Slide Border,chatgpt,,gpt-5-2025-08-07,64.558,3.0,0.0,"Borders were added on all four slides, but unlike the ground truth they are not set to BACKGROUND (type None), risking overlap with content, and they also use a slightly thicker stroke (1.0 vs 0.72) and a different dark gray (404040 vs 555555) with a slightly different inset.","All slides replace and obscure the original content with a large gradient rectangle, leaving only a bordered box rather than a thin dark-gray frame around the slide, resulting in a broken and unreadable layout."
2025-11-10T14:52:58,Case 81: Add Company Logo,chatgpt,,gpt-5-2025-08-07,103.709,3.0,3.0,"Logos were added consistently across all slides near the top-right, but the prediction’s top/left positions and width/height differ substantially from the ground truth on every slide (beyond minor tolerance), indicating notable deviation from the specified placement and sizing.","Logos are consistently added at the top-right on all slides without altering other elements, but on slide 2 the logo overlaps the Top Agents panel instead of sitting in the margin, violating the no-overlap requirement."
2025-11-10T14:54:54,Case 83: Bibliography Slide from Footers,chatgpt,,gpt-5-2025-08-07,87.049,1.0,1.0,"The prediction replaced the final slide instead of inserting a new 'Bibliography' slide before it, listed only 7 of the 9 unique sources with altered text (e.g., added 'From:'), did not preserve italics, and the ordering/alphabetization and formatting diverged from the ground_truth.","Prediction includes only a single title slide instead of preserving the full 24-slide structure with the inserted Bibliography, resulting in major structural/content deviations despite the lone slide appearing visually similar."
2025-11-10T14:55:00,Case 84: Add Progress Bar,chatgpt,,gpt-5-2025-08-07,89.282,5.0,4.0,"The prediction added a consistent progress bar (track and proportional fill 1/6 through 6/6) to the bottom of all six slides with visually distinct colors, and the minor differences in position, height, and color values are stylistic and do not affect the instruction’s intent.","All slides have consistent bottom progress bars with correct stepwise filling and no overlap, but the fill lengths and bar thickness/position are slightly different from the Ground Truth (e.g., Slide 1 and 3 show marginally longer fills)."
2025-11-10T14:55:31,Case 86: Dash and Minus Normalization,chatgpt,,gpt-5-2025-08-07,9.368,5.0,5.0,Prediction perfectly matches ground truth with no detectable differences.,"Prediction matches the ground truth: the date range uses an en dash, the temperature uses a proper minus sign, clause breaks use spaced en dashes, and all layout, fonts, and positions remain unchanged."
2025-11-10T14:58:40,Case 87: Merge Near-Duplicate Slides,chatgpt,,gpt-5-2025-08-07,118.772,0.0,1.0,"The prediction failed to remove the duplicate of slide 10 (still shows 21 slides with a new Slide 21), did not reduce the slide count to 20, and altered multiple slides’ contents, layouts, and placeholders (e.g., Slide 10 text and types changed), violating the requirement to only delete duplicate slides while preserving all other content and order.","Major unintended content/order changes: Prediction slide 10 shows 'Database Part' instead of 'PFAS on SIN LIST', slides 11–13 are shifted by one compared to Ground Truth, and slide 15 duplicates 'Database Part' instead of 'Key Asks', though elements remain readable. | Prediction slide 16 is entirely different from the ground truth, slides 17–19 are shifted versions of GT 16–18, and slide 20 shows 'Thanks' instead of the 'Stay in touch' slide—major content/order deviations despite intact layouts."
2025-11-10T14:59:00,Case 80: Update theme and slides backgrounds(A),chatgpt,,gpt-5-2025-08-07,450.087,2.0,1.0,"While the prediction introduced the two‑tone blue panels with white title circles and black body text, it diverges from the ground_truth’s required layout and cleanup in multiple places (e.g., content remains in the left dark panel on Slide 15 with an image at left 39.8, section break slides such as 3/8/16 still include extra circle elements instead of only the background panels, and titles/body are inconsistently mapped like on Slides 2 and 10), indicating notable misses of the specified structure.","Major deviations: Slide 1 removes all title/subtitle text; Slides 4–5 have the title squeezed vertically inside a small circle with overflow/garbled characters, making it illegible; overall layout and typography differ noticeably from Ground Truth despite the blue panels and black body text. | Two-tone panels are applied, but several slides have vertical/garbled or missing title text in the left circle, body text is not standardized to black (red on slide 7), and images spill into the left panel on slide 9, causing clear layout and legibility deviations from the target design. | While slides 11–12 roughly follow the two-panel theme, slide 13 omits the title in the circle and places body text into the left panel, slide 14 deviates from the Ground Truth layout entirely, and slide 15 has severe overlap with charts covering the left panel and truncated title text, resulting in a broken layout."
2025-11-10T14:59:10,Case 85: Arabic Translate LTR,chatgpt,,gpt-5-2025-08-07,207.559,1.0,1.0,"Many core requirements were missed: text often deviates or is incomplete (e.g., Slide 1 subtitle omits the date), numerous items remain right-aligned instead of LTR (Slides 3–4, 7, 10, 15–16, 18, 22), Arabic text persists instead of English (Slides 7–8, 10, 18, 20, 22), diagram text is not translated into readable English equivalents (Slides 5–6, 12), and high-contrast text on dark slides is not ensured (Slides 17, 21), all diverging from the ground truth.","Multiple clear deviations: Slide 1 title is small, dark, left‑aligned and the date is missing; several slides show encoding artifacts (e.g., “E�Learning”), lost/incorrect bullet formatting, and Slide 5 retains Arabic text in the callout instead of English, all diverging from the Ground Truth’s layout and styling. | Across slides 6–10 the prediction shows clear deviations: mixed Arabic text and encoding artifacts (e□learning) instead of the GT English, bullet markers mispositioned/trailing on lists, altered text colors (e.g., 'Discuss' in black and green panel text not white), and added extra text, though the general layout remains intact. | Major deviations: most body text and sidebar headings remain in Arabic instead of English (slides 11–12, 14–15), LTR alignment not corrected with RTL bullets and punctuation, the icon overlaps the callout box on slide 13, and titles/text wording differ—resulting in clear semantic and layout mismatches from the Ground Truth."
2025-11-10T15:00:36,Case 90: Screenshot-to-Editable Text (UB Title Slide),chatgpt,,gpt-5-2025-08-07,59.04,1.0,4.0,"Prediction failed to apply changes to slide 12: slide_layout remained '3 level Bullet List' instead of 'Title Slide', the screenshot image was not removed and the title appears as a PICTURE while the subtitle 'Sub-topic' is missing, the separate text boxes for 'University at Buffalo' and 'School of Management' are missing, the background fill is not SOLID, and an extra edited Slide 13 was added, all diverging from the ground truth which implemented these edits on slide 12 only.","Slide closely matches the ground truth with correct title, subtitle, crest, and lower-left university text on a dark blue background; minor differences include slightly heavier title font and small variations in the crest’s scale/crop and element spacing."
2025-11-10T15:00:45,Case 89: Fill in Animal Research poster,chatgpt,,gpt-5-2025-08-07,56.554,0.0,1.0,"The prediction leaves many sections as Lorem ipsum (e.g., Slide 1 shapes 131, 133, 135, 137, 139, 141, 143; Slide 2 multiple body boxes), fails to update 'TOUCAN DIET' labels to 'FRUIT & SEEDS' and 'INSECTS & EGGS', keeps generic titles like 'POINT 01/02/03' and non-factual numbers in the snake 'RESULTS', does not remove placeholder elements, and does not use the numbered citation format shown in the ground truth.","Prediction keeps placeholder text and labels (e.g., central lorem block, 'PLANTS/FRUITS', 'POINT 01/02/03'), retains the chart and extra elements in RESULTS, and introduces layout issues like overlapping 'THE SNAKE' with the introduction and a truncated 'METHODOLOG', causing major deviations from the Ground Truth structure and readability."
2025-11-10T15:01:54,Case 92: Avatar Circle Crop,chatgpt,,gpt-5-2025-08-07,51.134,0.0,1.0,"The prediction did not make the team photos circular or 1.5 inches (ground truth shows 108x108), did not vertically align them, and instead altered text/title objects and sizes (e.g., images at 180x120–149), swapped object types, and mispaired name text boxes compared to the ground truth implementation.","The photos remain rectangular with added blue circles instead of being circular-cropped images sized to 1.5 inches and uniformly vertically aligned, so the core transformation is incorrect despite text staying intact."
2025-11-10T15:03:47,Case 91: Add QR Code,chatgpt,,gpt-5-2025-08-07,105.252,5.0,2.0,"The prediction adds a QR code and a caption text box on the last slide with the correct text below the QR code, matching the ground truth semantically; the differences are only in position/size and styling (and a missing hyperlink not required by the instruction), which do not affect the requested outcome.","While the QR code was added, the caption is placed far down near the slide bottom in a low-contrast dark color, so it is not clearly readable or visually grouped with the QR code, unlike the Ground Truth; other original elements remain unchanged."
2025-11-10T15:05:12,Case 94: Slide Size Conversion 4:3 → 16:9,chatgpt,,gpt-5-2025-08-07,64.846,1.0,1.0,"The prediction diverges substantially from the ground truth: slide 4 swaps an image with a caption text box and omits the [1] hyperlink, bottom reference text boxes remain too low (e.g., ~489–504 vs ~376–387 in GT) instead of being moved up, and key element positions/sizes (including the chart) do not match the GT adjustments required to fit and preserve content and images in 16:9.","Several slides have major overlaps: slide 1’s title overlaps the subtitle, slide 2’s 'Key Findings' heading overlaps the bullet list, and slide 5’s heading overlaps bullets; while slide 3’s chart and slide 4’s images are intact, these layout issues significantly break readability."
2025-11-10T15:05:36,Case 93: Multi-Edit Cascade (Copernicus Climate Highlights),chatgpt,,gpt-5-2025-08-07,201.177,3.0,2.0,"The prediction delivers most core requests (titles/body recolored, an editable chart on slide 4, progress bars on slides, improved slide 5 layout, and a final bibliography slide), but diverges from the ground_truth in key specifics: no applied solid theme background, progress bar styling/colors (and some widths) differ, slide 5 swaps image/caption object types and relocates the [5] marker, and the bibliography content/format uses a single full URL instead of the expected repeated “(climate.copernicus.eu)” entries.","The prediction alters the overall theme (white background and blue progress bars instead of the GT’s light-blue/orange) and, critically, slide 4 has the descriptive text overlapping the column chart with cramped spacing (and no legend), creating a clear layout deviation."
2025-11-10T15:06:15,Case 95: Master & Layout Rebind,chatgpt,,gpt-5-2025-08-07,46.762,1.0,1.0,"On slide 2 the body text was placed into the title placeholder instead of the content placeholder and the image and [1] textbox were removed, and slides 3 and 4 were also altered, failing the required layout change with proper content move while preserving other slides.","Slide 2 is not in a 'Title and Content' layout (no title, no image, oversized text and a missing first bullet), slide 3’s image overlaps and truncates bullet text, and slide 4 is missing entirely—major unintended structural and layout changes."
2025-11-10T15:06:43,Case 88: Normalize images and objects on slides,chatgpt,,gpt-5-2025-08-07,243.735,1.0,1.0,"The prediction diverges widely from the ground truth by resizing and offsetting background shapes on nearly every slide (e.g., 1440x810 at (0,0) vs 1376x774 at (18,18)), making major alternate reposition/resize choices on key slides (e.g., slide 8 shapes 288/296, slide 14 shapes 434/436), and even adding text runs, rather than matching the ground truth’s targeted containment adjustments on slides 1, 8, and 14.","Noticeable layout changes and edge overflows: on slide 1 the car image still extends off the left/bottom edges and elements are repositioned, slide 3’s photo bleeds into the margins, and an unintended outer border/margin is added across slides, deviating from the ground truth structure. | Major layout deviations: on slide 8 the black starburst and figure are oversized, overlap key text/boxes, and extend off-canvas; slide 6’s central photo is resized/narrowed and overall slides add a tan border and spacing shifts compared to the Ground Truth. | All slides add a thick outer border and show noticeable shifts from Ground Truth, with slide 14 especially broken (car, lighthouse, and black rectangles heavily overlap and obscure the THANK text), and other slides have repositioned elements and altered sizes compared to the target layout."
2025-11-10T15:06:49,Case 96: Reading Order Fix (Complex Slides),chatgpt,,gpt-5-2025-08-07,55.687,1.0,2.0,"The prediction fails to match the ground truth’s corrected reading order and layout: on slides 2–4 the title and body text are swapped (e.g., Slide 2 puts body text where the title should be), images are replaced or mis-typed as text boxes and a background shape becomes a picture, breaking z-order and accessibility; Slide 5’s layout and content sizing differ and the title/body structure does not reliably mirror the ground truth, so the requested accessible order and visual hierarchy are largely not performed.","Slides 2–4 place the titles at the bottom rather than as the top heading (and thus the layout order differs markedly from Ground Truth), and on slide 5 the reference links are repositioned near the bullets instead of the bottom left; while content is legible, these are clear layout deviations from the target."
2025-11-10T15:07:29,Case 98: Cross-Slide Conditional Formatting (Status → Timeline),chatgpt,,gpt-5-2025-08-07,28.264,1.0,2,"On slide 3 the shape corresponding to the 'At Risk' project did not change fill to red (prediction kept 4472C4 vs ground truth FF0000) and instead applied a SOLID red fill to a text element, failing to achieve the required shape color update.","On slide 3 the shape corresponding to the 'At Risk' project did not change fill to red (prediction kept 4472C4 vs ground truth FF0000) and instead applied a SOLID red fill to a text element, failing to achieve the required shape color update."
